t,x_true,y_white,y_bias,y_drift,y_quant,y_late,y_drop,y_out,y_combo
3.850000000000000089e+00,2.142896190151255098e+00,2.282558859510757099e+00,2.664431309404262649e+00,2.195738275115388216e+00,2.100000000000000089e+00,1.365624333640143906e+00,2.107467375622807282e+00,2.209253670781710088e+00,1.600000000000000089e+00
3.859999999999999876e+00,2.146920625913002922e+00,2.349909311678151091e+00,2.715106578529884906e+00,2.134104791905264253e+00,2.200000000000000178e+00,1.553840629633850279e+00,2.244662957857081143e+00,2.222942097453677324e+00,1.700000000000000178e+00
3.870000000000000107e+00,2.144750593973902220e+00,2.153835956997348422e+00,2.728616109716509364e+00,2.032616157859445494e+00,2.100000000000000089e+00,1.472849386594811572e+00,2.184379175896136172e+00,2.132146243954255560e+00,1.500000000000000000e+00
3.879999999999999893e+00,2.136153586434009988e+00,1.987351537459458584e+00,2.898948396966324115e+00,2.112715640251756177e+00,2.200000000000000178e+00,1.515175476320061998e+00,2.096750836621032121e+00,2.131855043765853441e+00,1.700000000000000178e+00
3.890000000000000124e+00,2.120954629370903177e+00,1.817980823602634244e+00,2.803872177082614492e+00,2.148356439710799481e+00,2.100000000000000089e+00,1.599902280879239802e+00,2.107050186816255888e+00,2.128367738472788595e+00,1.800000000000000044e+00
3.899999999999999911e+00,2.099038176317883142e+00,2.115572463545842385e+00,2.602120872223231185e+00,2.110622828477626722e+00,2.200000000000000178e+00,1.623469115320358203e+00,2.132743238280952358e+00,2.100360919605704257e+00,nan
3.910000000000000142e+00,2.070349405146385990e+00,1.597608560621997187e+00,2.626913937377498343e+00,2.222756208261354782e+00,2.100000000000000089e+00,1.733639017546212635e+00,1.963671966420003301e+00,2.044238099746922721e+00,1.800000000000000044e+00
3.919999999999999929e+00,2.034894905193804782e+00,1.738432738134453093e+00,2.761473717087187030e+00,2.000555097697982898e+00,2.100000000000000089e+00,1.759980788574954547e+00,2.075616762059699028e+00,2.023982202124248175e+00,2.000000000000000000e+00
3.930000000000000160e+00,1.992742747633526657e+00,2.198910746234886915e+00,2.402456666523635320e+00,2.030365980731492215e+00,2.100000000000000089e+00,1.796224663471361671e+00,1.927269689844334444e+00,1.977226631786651145e+00,1.900000000000000133e+00
3.939999999999999947e+00,1.944021938310416697e+00,2.061975425304091836e+00,2.466777146040353585e+00,2.026449035898823858e+00,2.000000000000000000e+00,1.778963576994133433e+00,1.919163752219043451e+00,1.896332537799350071e+00,1.900000000000000133e+00
3.950000000000000178e+00,1.888921258499158817e+00,2.126816199797315399e+00,2.685903703771118867e+00,2.036599101084773267e+00,1.900000000000000133e+00,1.921677493877531617e+00,1.905056391581393616e+00,1.884095277779060051e+00,2.000000000000000000e+00
3.959999999999999964e+00,1.827687505222105990e+00,1.903027791727211593e+00,2.433531824776510089e+00,1.767386775554728118e+00,1.800000000000000044e+00,1.816510816565412689e+00,1.790113149698620898e+00,1.868670949657982971e+00,2.100000000000000089e+00
3.970000000000000195e+00,1.760623148824881357e+00,1.525553266501238792e+00,2.654639367425922103e+00,1.717129206469939717e+00,1.800000000000000044e+00,1.898389546266835204e+00,1.744894888732322791e+00,1.713614181865865671e+00,2.100000000000000089e+00
3.979999999999999982e+00,1.688083431391132594e+00,1.775469618002573524e+00,2.067126127101616362e+00,1.665200621518478474e+00,1.600000000000000089e+00,1.906420767264071614e+00,1.708058082901890096e+00,1.668110477130840152e+00,2.200000000000000178e+00
3.990000000000000213e+00,1.610472935222555968e+00,1.241398840431981565e+00,2.127788578813631037e+00,1.518011141559489019e+00,1.600000000000000089e+00,2.051003706887765787e+00,1.637899110967599103e+00,1.692416626771359178e+00,2.200000000000000178e+00
4.000000000000000000e+00,1.528241655960431267e+00,1.659879088964721694e+00,1.975033140962112022e+00,1.413656692666356296e+00,1.400000000000000133e+00,2.032606047443307862e+00,1.412201391645661941e+00,1.569285988088420014e+00,2.200000000000000178e+00
4.009999999999999787e+00,1.441880619925304252e+00,1.707114298622842918e+00,1.877824261930957750e+00,1.539468275703599787e+00,1.500000000000000000e+00,2.094016690421071303e+00,1.485874853259826933e+00,1.507440337119161589e+00,2.300000000000000266e+00
4.020000000000000462e+00,1.351917089852830101e+00,1.143805952950689431e+00,2.113151692183651953e+00,1.412561926632335485e+00,1.400000000000000133e+00,2.021176592688122220e+00,1.316972911945383906e+00,1.344630988638554348e+00,2.300000000000000266e+00
4.030000000000000249e+00,1.258909407358701049e+00,1.456151355658151569e+00,2.081323715446715461e+00,1.378118967066009004e+00,1.200000000000000178e+00,2.182667752263534933e+00,1.236030755804587544e+00,1.272236540198632193e+00,2.300000000000000266e+00
4.040000000000000036e+00,1.163441524132641458e+00,1.162859548227634265e+00,1.794633360256858490e+00,1.308029883516691694e+00,1.100000000000000089e+00,2.103290112105406173e+00,1.077886224460125497e+00,1.211944478649976453e+00,nan
4.049999999999999822e+00,1.066117277003400421e+00,1.025339120933530079e+00,1.655745965072203951e+00,9.954147222205963486e-01,1.100000000000000089e+00,2.193027573046832934e+00,1.021561817831952546e+00,9.774571160990837004e-01,2.400000000000000355e+00
4.060000000000000497e+00,9.675544646018781059e-01,5.641143914418955685e-01,1.937745462874908231e+00,9.518081110938475531e-01,9.000000000000000222e-01,2.187998596932790196e+00,1.030599380650305319e+00,1.036085418691834015e+00,2.200000000000000178e+00
4.070000000000000284e+00,8.683787853518354360e-01,8.282939209684414550e-01,1.804880800929811180e+00,7.990134737694568612e-01,8.000000000000000444e-01,2.118781704829145074e+00,7.867539921217809873e-01,8.051734624797493023e-01,2.400000000000000355e+00
4.080000000000000071e+00,7.692176979167024697e-01,9.338251722627789464e-01,9.721209781605493205e-01,7.533113656098663347e-01,9.000000000000000222e-01,2.112540895663821860e+00,7.718059591618050552e-01,8.850008234706921995e-01,2.300000000000000266e+00
4.089999999999999858e+00,6.706942660131365308e-01,3.187105734139520363e-01,1.269956671324042219e+00,8.148707994844525127e-01,5.000000000000000000e-01,2.114548492823762782e+00,7.474077251174722214e-01,6.569009078201853979e-01,2.300000000000000266e+00
4.099999999999999645e+00,5.734210496587613948e-01,4.677465781869487582e-01,7.841497933754230099e-01,4.537724825667782680e-01,6.000000000000000888e-01,2.142904850464055322e+00,6.234459721550599243e-01,5.835077772043748556e-01,2.200000000000000178e+00
4.110000000000000320e+00,4.779941044514312565e-01,3.278481602419912599e-01,7.850550811229979331e-01,6.208402386229369130e-01,4.000000000000000222e-01,2.025959889887249066e+00,4.804473956457787076e-01,4.338991271155833163e-01,2.200000000000000178e+00
4.120000000000000107e+00,3.849871493859406413e-01,5.006994546952625580e-02,8.682907980554126492e-01,3.296643289343265670e-01,4.000000000000000222e-01,1.948528746031800152e+00,3.303896364887944359e-01,3.955832996602974827e-01,2.200000000000000178e+00
4.129999999999999893e+00,2.949459620107439117e-01,4.944178734173947376e-01,6.802441461274529866e-01,3.635924345821460180e-01,2.000000000000000111e-01,2.059931017665563857e+00,2.885732472610983423e-01,3.151791201361068828e-01,2.100000000000000089e+00
4.139999999999999680e+00,2.083830574313050299e-01,2.029205408338322636e-01,9.431153789098468687e-01,4.322480882421144699e-01,2.000000000000000111e-01,1.994286111659639094e+00,2.030847494666941089e-01,-2.130472177500579711e+00,2.100000000000000089e+00
4.150000000000000355e+00,1.257727047991320513e-01,1.247727343188162336e-01,6.569922807075837534e-01,2.664379818072835082e-01,2.000000000000000111e-01,1.791278742600088902e+00,9.086691169824379077e-02,1.503266098292391495e-01,1.900000000000000133e+00
4.160000000000000142e+00,4.754633151716536332e-02,2.348351023939231064e-01,6.160371372269841661e-01,-6.855891255946075513e-02,-0.000000000000000000e+00,1.811741187560274691e+00,1.504116146413759375e-02,3.029068215650760135e-02,2.100000000000000089e+00
4.169999999999999929e+00,-2.591163852397626588e-02,-1.855752774402630034e-01,5.724953773313102845e-01,-1.942318703163921356e-03,-1.000000000000000056e-01,1.757471035799677006e+00,-4.518768192508710452e-02,-3.712145044256218857e-02,1.900000000000000133e+00
4.179999999999999716e+00,-9.426747074749175503e-02,5.474509564590546162e-01,8.687989116046718197e-01,4.955480768015026183e-02,-1.000000000000000056e-01,1.701250059390553071e+00,-1.290455382276807783e-01,-6.020739928269098346e-02,1.800000000000000044e+00
4.190000000000000391e+00,-1.572412926056026561e-01,-2.583106755008529043e-01,5.193557994581003978e-01,-2.733280190457904602e-01,-2.000000000000000111e-01,1.583915206990804680e+00,-1.335817955679332314e-01,-1.235961788304805464e-01,1.800000000000000044e+00
4.200000000000000178e+00,-2.146097212657654962e-01,-4.561790045975934182e-01,5.840858122130037078e-01,-3.345162784401213285e-01,-3.000000000000000444e-01,1.557225430760543539e+00,-1.917279731154701850e-01,-1.399654295784378555e-01,nan
4.209999999999999964e+00,-2.662079198296624649e-01,-1.479373711965945026e-01,4.545392208944656343e-01,-2.427511588053905545e-01,-4.000000000000000222e-01,1.467802511350921657e+00,-3.366078728122139929e-01,-3.160405101869427913e-01,1.600000000000000089e+00
4.219999999999999751e+00,-3.119310614177849272e-01,-2.439303296073444538e-01,5.467794466199158432e-01,-4.335756812762434631e-01,-4.000000000000000222e-01,1.377858938368193842e+00,-2.751155516260043732e-01,-2.721332277571573699e-01,1.500000000000000000e+00
4.230000000000000426e+00,-3.517351864322261212e-01,-5.509842382997898191e-01,2.741688566405083849e-01,-4.599860005101137350e-01,-4.000000000000000222e-01,1.333558648128249091e+00,-3.814937475169357661e-01,-4.450026281514376514e-01,nan
4.240000000000000213e+00,-3.856374444384877975e-01,-5.729842284025398191e-01,2.184294811831721528e-01,-3.775629936555539024e-01,-4.000000000000000222e-01,1.208119604424107818e+00,-4.708695881381684822e-01,-4.671732308975059533e-01,1.200000000000000178e+00
4.250000000000000000e+00,-4.137157183214008604e-01,-2.532091887047581702e-01,4.585888733384536065e-01,-2.871786197096357074e-01,-4.000000000000000222e-01,1.087905003673511839e+00,-3.943073577587116185e-01,-5.316376594302244518e-01,1.200000000000000178e+00
4.259999999999999787e+00,-4.361076346085008826e-01,-3.827334816984066523e-01,2.137310956826564967e-01,-4.034596313761285580e-01,-6.000000000000000888e-01,9.476829441453856750e-01,-4.274553597188852638e-01,-4.614668905726075354e-01,1.100000000000000089e+00
4.270000000000000462e+00,-4.530089700527708541e-01,-3.748522095017814415e-01,-1.560755980526136177e-01,-3.342654125584746949e-01,-4.000000000000000222e-01,8.476049180784456238e-01,-5.142896382253558940e-01,-4.025320957176939385e-01,9.000000000000000222e-01
4.280000000000000249e+00,-4.646714706636057013e-01,-2.947625509620446227e-01,-1.007165274494558060e-01,-4.318240429894680821e-01,-4.000000000000000222e-01,7.706034543368709411e-01,-4.299253344940496269e-01,-4.342548641176603996e-01,9.000000000000000222e-01
4.290000000000000036e+00,-4.714001053079476811e-01,-5.957532647671014425e-01,5.736789498648463270e-02,-4.388962911168367009e-01,-4.000000000000000222e-01,6.808705881123127135e-01,-4.031940235822417673e-01,-5.512630381377522371e-01,8.000000000000000444e-01
4.299999999999999822e+00,-4.735497817134706189e-01,-2.241816549825009774e-01,2.415172146261945763e-01,-3.903822644408169174e-01,-5.000000000000000000e-01,6.419451613814757263e-01,-5.152454391802991918e-01,-4.641283526052351061e-01,7.000000000000000666e-01
4.310000000000000497e+00,-4.715215581342823148e-01,-4.681024004985113174e-01,-1.020557972357660770e-02,-5.230405725545700379e-01,-3.000000000000000444e-01,5.462295466258101362e-01,-3.976795161379595989e-01,-4.327600975816857098e-01,7.000000000000000666e-01
4.320000000000000284e+00,-4.657583890326412179e-01,-3.235847095550671293e-01,4.491838232737311309e-01,-4.846333961037886939e-01,-6.000000000000000888e-01,3.696060358640262389e-01,-4.829721527704259332e-01,-3.849025407656192499e-01,6.000000000000000888e-01
4.330000000000000071e+00,-4.567404478353572772e-01,-6.416357581270664134e-01,2.428685634640537216e-01,-4.726294792062470940e-01,-6.000000000000000888e-01,2.907307104692540833e-01,-4.846851070258746397e-01,-4.389915802899831410e-01,5.000000000000000000e-01
4.339999999999999858e+00,-4.449800740944489519e-01,-2.956141785359071017e-01,1.184307465457302422e-01,-4.762418959686713360e-01,-3.000000000000000444e-01,2.506167528827683011e-01,-4.657427128195188448e-01,-4.703263865858025028e-01,3.000000000000000444e-01
4.350000000000000533e+00,-4.310163961740771654e-01,-3.755928762359040940e-01,-5.907703396858221545e-02,-5.320306676186250527e-01,-4.000000000000000222e-01,1.582229707853552436e-01,-4.202643434480904938e-01,-4.719746136836767691e-01,3.000000000000000444e-01
4.360000000000000320e+00,-4.154096838622213239e-01,7.983178261259921138e-02,3.404299575041571657e-01,-4.527632551581467490e-01,-4.000000000000000222e-01,1.016103776630427474e-02,-3.857600142966370882e-01,-4.617871173273834229e-01,3.000000000000000444e-01
4.370000000000000107e+00,-3.987354880325285067e-01,-4.287371648353836551e-01,3.396851302875605327e-01,-4.521458790148774054e-01,-4.000000000000000222e-01,6.001581304127678873e-02,-3.588938998404245795e-01,-3.891000479545518864e-01,2.000000000000000111e-01
4.379999999999999893e+00,-3.815786266319021736e-01,-7.513745901958274187e-02,1.649192040759250855e-03,-2.886976799955585649e-01,-4.000000000000000222e-01,-6.800948375867188478e-02,nan,-3.371236102662911183e-01,-1.000000000000000056e-01
4.389999999999999680e+00,-3.645270778208401508e-01,-2.359135191967894618e-01,5.137226645675507797e-01,-4.553982142924505316e-01,-2.000000000000000111e-01,-1.684104232801791334e-01,-3.527804453085520708e-01,-3.730876307142771964e-01,0.000000000000000000e+00
4.400000000000000355e+00,-3.481658420307943702e-01,-3.279520874238628370e-02,5.101098719806049786e-01,-2.817881660321143178e-01,-2.000000000000000111e-01,-2.595732322934491965e-01,-3.035994638780019628e-01,-3.626190118035191867e-01,-1.000000000000000056e-01
4.410000000000000142e+00,-3.330708350162844833e-01,-2.833361641375982676e-01,5.754877661136386102e-01,-4.002191039803502659e-01,-2.000000000000000111e-01,-2.330183735254723054e-01,-4.418625125363813688e-01,-3.096218580710931589e-01,-1.000000000000000056e-01
4.419999999999999929e+00,-3.198028736659828120e-01,-2.208687119749760397e-01,2.876767001127452095e-01,-1.476920628372590527e-01,-3.000000000000000444e-01,-3.040411659438828074e-01,-3.659306783375296801e-01,-3.912220789606500881e-01,-2.000000000000000111e-01
4.429999999999999716e+00,-3.089018154000551242e-01,-7.492747915116686475e-01,4.904720124634483480e-01,-4.219303148489999544e-01,-3.000000000000000444e-01,-3.495633125653899165e-01,-3.089806393976859411e-01,-3.902260992663272532e+00,-3.000000000000000444e-01
4.440000000000000391e+00,-3.008809104292096692e-01,-5.531751138148510716e-01,-9.730807363400639787e-02,-6.118945018747394826e-01,-5.000000000000000000e-01,-3.126752694983771508e-01,-2.659762536994592086e-01,-2.808627212296742059e-01,-3.000000000000000444e-01
4.450000000000000178e+00,-2.962214240013010813e-01,-8.423520663154385191e-02,3.992243896507410850e-01,-2.404755487131269853e-01,-4.000000000000000222e-01,-3.849345113333816348e-01,-3.373966830294667929e-01,-3.047404201029908499e-01,-4.000000000000000222e-01
4.459999999999999964e+00,-2.953675830339385633e-01,-2.074269593895139430e-01,2.330428208640955012e-01,-2.528987212393664641e-01,-3.000000000000000444e-01,-3.874425363635544683e-01,-3.153004277497952201e-01,-3.952933017731538046e-01,-3.000000000000000444e-01
4.469999999999999751e+00,-2.987218982555918112e-01,-1.409371574279006389e-01,2.926596769510627083e-01,-2.518543203875726610e-01,-3.000000000000000444e-01,-3.704276401441153888e-01,-2.632321154394220430e-01,-2.524720091364636154e-01,-3.000000000000000444e-01
4.480000000000000426e+00,-3.066409091848513180e-01,-3.554482380178924927e-01,3.934709725933370206e-01,-1.586661047355517051e-01,-3.000000000000000444e-01,-4.877369434155159889e-01,-2.759262189027809065e-01,-3.081270215849378213e-01,-4.000000000000000222e-01
4.490000000000000213e+00,-3.194313950070595265e-01,-1.590631961755791524e-01,1.497123369209070187e-01,-2.042216082679055855e-01,-3.000000000000000444e-01,-4.777029651626584772e-01,-3.091151814473451775e-01,-3.323420378064327885e-01,-3.000000000000000444e-01
4.500000000000000000e+00,-3.373470897019995585e-01,-4.050089505353900443e-01,2.343465715441997166e-01,-3.924434578002126139e-01,-2.000000000000000111e-01,-4.585321111183297549e-01,-3.684815266593590710e-01,-3.125467536024517656e-01,-2.000000000000000111e-01
